word	ID_participant	ID_partner	Lemma	POS
en	1210_1830_A	1210_1830_B	en	CCONJ
d'	1210_1830_A	1210_1830_B	d	SYM
er	1210_1830_A	1210_1830_B	er	ADV
is	1210_1830_A	1210_1830_B	zijn	AUX
ook	1210_1830_A	1210_1830_B	ook	ADV
met	1210_1830_A	1210_1830_B	met	ADP
auditie	1210_1830_A	1210_1830_B	auditie	NOUN
en	1210_1830_A	1210_1830_B	en	CCONJ
hij	1210_1830_A	1210_1830_B	hij	PRON
moet	1210_1830_A	1210_1830_B	moeten	AUX
dan	1210_1830_A	1210_1830_B	dan	SCONJ
ook	1210_1830_A	1210_1830_B	ook	ADV
een	1210_1830_A	1210_1830_B	een	DET
beetje	1210_1830_A	1210_1830_B	beetje	NOUN
bepalen	1210_1830_A	1210_1830_B	bepalen	VERB
natuurlijk	1210_1830_A	1210_1830_B	natuurlijk	ADJ
is	1210_1830_B	1210_1830_A	zijn	AUX
dat	1210_1830_B	1210_1830_A	dat	SCONJ
echt	1210_1830_B	1210_1830_A	echt	ADJ
NA	1210_1830_A	1210_1830_B	NA	ADV
is	1210_1830_B	1210_1830_A	zijn	AUX
professioneel	1210_1830_B	1210_1830_A	professioneel	ADJ
is	1210_1830_B	1210_1830_A	zijn	AUX
redelijk	1210_1830_B	1210_1830_A	redelijk	ADJ
hoog	1210_1830_B	1210_1830_A	hoog	ADJ
NA	1210_1830_A	1210_1830_B	NA	ADV
ge	1210_1830_B	1210_1830_A	Ge	PRON
moet	1210_1830_B	1210_1830_A	moeten	AUX
een	1210_1830_B	1210_1830_A	een	DET
beetje	1210_1830_B	1210_1830_A	beetje	NOUN
muziek	1210_1830_B	1210_1830_A	muziek	NOUN
kunnen	1210_1830_B	1210_1830_A	kunnen	AUX
spelen	1210_1830_B	1210_1830_A	spelen	VERB
ge	1210_1830_A	1210_1830_B	Ge	PRON
moet	1210_1830_A	1210_1830_B	moeten	AUX
wel	1210_1830_A	1210_1830_B	wel	ADV
is	1210_1830_A	1210_1830_B	zijn	AUX
qua	1210_1830_A	1210_1830_B	qua	ADP
amateurs	1210_1830_A	1210_1830_B	amateur	NOUN
is	1210_1830_A	1210_1830_B	zijn	AUX
wel	1210_1830_A	1210_1830_B	wel	ADV
nog	1210_1830_A	1210_1830_B	nog	ADV
hoog	1210_1830_A	1210_1830_B	hoog	ADJ
niveau	1210_1830_A	1210_1830_B	niveau	NOUN
maar	1210_1830_A	1210_1830_B	maar	CCONJ
NA	1210_1830_B	1210_1830_A	NA	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
is	1210_1830_A	1210_1830_B	zijn	AUX
wel	1210_1830_A	1210_1830_B	wel	ADV
voor	1210_1830_A	1210_1830_B	voor	ADP
de	1210_1830_A	1210_1830_B	de	DET
lol	1210_1830_A	1210_1830_B	lol	NOUN
is	1210_1830_B	1210_1830_A	zijn	AUX
dat	1210_1830_B	1210_1830_A	dat	SCONJ
zolang	1210_1830_B	1210_1830_A	zolang	SCONJ
dat	1210_1830_B	1210_1830_A	dat	SCONJ
je	1210_1830_B	1210_1830_A	je	PRON
plezier	1210_1830_B	1210_1830_A	plezier	NOUN
hebt	1210_1830_B	1210_1830_A	hebben	VERB
NA	1210_1830_A	1210_1830_B	NA	ADV
voil√†	1210_1830_B	1210_1830_A	voil√	NOUN
is	1210_1830_A	1210_1830_B	zijn	AUX
heel	1210_1830_A	1210_1830_B	heel	ADJ
leuk	1210_1830_A	1210_1830_B	leuk	ADJ
tof	1210_1830_B	1210_1830_A	tof	ADJ
echt	1210_1830_B	1210_1830_A	echt	ADJ
chic	1210_1830_B	1210_1830_A	chic	ADJ
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_B	1210_1830_A	NA	ADV
wel	1210_1830_B	1210_1830_A	wel	ADV
in	1210_1830_B	1210_1830_A	in	ADP
mijn	1210_1830_B	1210_1830_A	mijn	PRON
vrije	1210_1830_B	1210_1830_A	vrij	ADJ
tijd	1210_1830_B	1210_1830_A	tijd	NOUN
ik	1210_1830_B	1210_1830_A	ik	PRON
speel	1210_1830_B	1210_1830_A	speelen	VERB
basketbal	1210_1830_B	1210_1830_A	basketbal	NOUN
in	1210_1830_B	1210_1830_A	in	ADP
mijn	1210_1830_B	1210_1830_A	mijn	PRON
vrije	1210_1830_B	1210_1830_A	vrij	ADJ
tijd	1210_1830_B	1210_1830_A	tijd	NOUN
dus	1210_1830_B	1210_1830_A	dus	ADV
ik	1210_1830_B	1210_1830_A	ik	PRON
cool	1210_1830_A	1210_1830_B	cool	ADJ
ik	1210_1830_B	1210_1830_A	ik	PRON
heb	1210_1830_B	1210_1830_A	hebben	VERB
zelf	1210_1830_B	1210_1830_A	zelf	ADV
ook	1210_1830_B	1210_1830_A	ook	ADV
nog	1210_1830_B	1210_1830_A	nog	ADV
gitaar	1210_1830_B	1210_1830_A	gitaar	NOUN
gespeeld	1210_1830_B	1210_1830_A	spelen	VERB
vroeger	1210_1830_B	1210_1830_A	vroeg	ADJ
maar	1210_1830_B	1210_1830_A	maar	CCONJ
dat	1210_1830_A	1210_1830_B	dat	SCONJ
speel	1210_1830_A	1210_1830_B	speelen	VERB
ik	1210_1830_A	1210_1830_B	ik	PRON
ook	1210_1830_A	1210_1830_B	ook	ADV
wel	1210_1830_A	1210_1830_B	wel	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
niet	1210_1830_A	1210_1830_B	niet	ADV
NA	1210_1830_B	1210_1830_A	NA	ADV
gewoon	1210_1830_A	1210_1830_B	gewoon	ADJ
op	1210_1830_A	1210_1830_B	op	ADP
mezelf	1210_1830_A	1210_1830_B	mezelf	PRON
en	1210_1830_B	1210_1830_A	en	CCONJ
ging	1210_1830_B	1210_1830_A	gaan	VERB
iedere	1210_1830_B	1210_1830_A	ieder	DET
keer	1210_1830_B	1210_1830_A	keer	NOUN
ging	1210_1830_B	1210_1830_A	gaan	VERB
nooit	1210_1830_B	1210_1830_A	nooit	ADV
naar	1210_1830_B	1210_1830_A	naar	ADP
de	1210_1830_B	1210_1830_A	de	DET
les	1210_1830_B	1210_1830_A	les	NOUN
NA	1210_1830_A	1210_1830_B	NA	ADV
ik	1210_1830_B	1210_1830_A	ik	PRON
had	1210_1830_B	1210_1830_A	hebben	VERB
geen	1210_1830_B	1210_1830_A	geen	DET
ik	1210_1830_B	1210_1830_A	ik	PRON
had	1210_1830_B	1210_1830_A	hebben	VERB
geen	1210_1830_B	1210_1830_A	geen	DET
tijd	1210_1830_B	1210_1830_A	tijd	NOUN
want	1210_1830_B	1210_1830_A	want	CCONJ
ik	1210_1830_B	1210_1830_A	ik	PRON
deed	1210_1830_B	1210_1830_A	doen	VERB
basket	1210_1830_B	1210_1830_A	basket	NOUN
en	1210_1830_B	1210_1830_A	en	CCONJ
gitaar	1210_1830_B	1210_1830_A	gitaar	NOUN
en	1210_1830_B	1210_1830_A	en	CCONJ
awel	1210_1830_A	1210_1830_B	awel	ADV
ik	1210_1830_A	1210_1830_B	ik	PRON
heb	1210_1830_A	1210_1830_B	hebben	VERB
mijn	1210_1830_A	1210_1830_B	mijn	PRON
sport	1210_1830_A	1210_1830_B	sport	NOUN
wat	1210_1830_A	1210_1830_B	wat	PRON
verwaarloosd	1210_1830_A	1210_1830_B	verwaarloosd	VERB
NA	1210_1830_B	1210_1830_A	NA	ADV
bij	1210_1830_B	1210_1830_A	bij	ADP
mij	1210_1830_B	1210_1830_A	mij	PRON
is	1210_1830_B	1210_1830_A	zijn	AUX
omgekeerd	1210_1830_B	1210_1830_A	omgekeerd	ADJ
voor	1210_1830_A	1210_1830_B	voor	ADP
mijn	1210_1830_A	1210_1830_B	mijn	PRON
muziek	1210_1830_A	1210_1830_B	muziek	NOUN
dan	1210_1830_A	1210_1830_B	dan	SCONJ
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_B	1210_1830_A	NA	ADV
ge	1210_1830_B	1210_1830_A	Ge	PRON
moet	1210_1830_B	1210_1830_A	moeten	AUX
ik	1210_1830_A	1210_1830_B	ik	PRON
heb	1210_1830_A	1210_1830_B	hebben	VERB
net	1210_1830_A	1210_1830_B	net	ADV
gezien	1210_1830_A	1210_1830_B	zien	VERB
een	1210_1830_A	1210_1830_B	een	DET
nieuwe	1210_1830_A	1210_1830_B	nieuw	ADJ
regel	1210_1830_A	1210_1830_B	regel	NOUN
dat	1210_1830_A	1210_1830_B	dat	SCONJ
binnen	1210_1830_A	1210_1830_B	binnen	ADP
sporten	1210_1830_A	1210_1830_B	sporten	VERB
niet	1210_1830_A	1210_1830_B	niet	ADV
meer	1210_1830_A	1210_1830_B	veel	PRON
mag	1210_1830_A	1210_1830_B	mogen	AUX
dus	1210_1830_B	1210_1830_A	dus	ADV
we	1210_1830_B	1210_1830_A	we	PRON
mogen	1210_1830_B	1210_1830_A	mogen	AUX
niet	1210_1830_B	1210_1830_A	niet	ADV
meer	1210_1830_B	1210_1830_A	veel	PRON
trainen	1210_1830_B	1210_1830_A	trainen	VERB
een	1210_1830_A	1210_1830_B	een	DET
zure	1210_1830_A	1210_1830_B	zuar	ADJ
we	1210_1830_B	1210_1830_A	we	PRON
mogen	1210_1830_B	1210_1830_A	mogen	AUX
ook	1210_1830_B	1210_1830_A	ook	ADV
geen	1210_1830_B	1210_1830_A	geen	DET
matchen	1210_1830_B	1210_1830_A	match	NOUN
niet	1210_1830_B	1210_1830_A	niet	ADV
meer	1210_1830_B	1210_1830_A	veel	PRON
spelen	1210_1830_B	1210_1830_A	spelen	VERB
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_B	1210_1830_A	NA	ADV
want	1210_1830_A	1210_1830_B	want	CCONJ
ik	1210_1830_A	1210_1830_B	ik	PRON
ging	1210_1830_A	1210_1830_B	gaan	VERB
ik	1210_1830_A	1210_1830_B	ik	PRON
heb	1210_1830_A	1210_1830_B	hebben	VERB
even	1210_1830_A	1210_1830_B	even	ADV
korfbal	1210_1830_A	1210_1830_B	korfbal	NOUN
gespeeld	1210_1830_A	1210_1830_B	spelen	VERB
lang	1210_1830_A	1210_1830_B	lang	ADJ
geleden	1210_1830_A	1210_1830_B	lijden	ADV
en	1210_1830_A	1210_1830_B	en	CCONJ
ik	1210_1830_A	1210_1830_B	ik	PRON
was	1210_1830_A	1210_1830_B	zijn	AUX
nu	1210_1830_A	1210_1830_B	nu	ADV
in	1210_1830_A	1210_1830_B	in	ADP
Leuven	1210_1830_A	1210_1830_B	Leuven	PROPN
zo	1210_1830_A	1210_1830_B	zo	ADV
terug	1210_1830_A	1210_1830_B	terug	ADV
begonnen	1210_1830_A	1210_1830_B	beginnen	VERB
NA	1210_1830_B	1210_1830_A	NA	ADV
en	1210_1830_A	1210_1830_B	en	CCONJ
vanavond	1210_1830_A	1210_1830_B	vanavond	ADV
was	1210_1830_A	1210_1830_B	zijn	AUX
ook	1210_1830_A	1210_1830_B	ook	ADV
training	1210_1830_A	1210_1830_B	training	NOUN
maar	1210_1830_A	1210_1830_B	maar	CCONJ
ik	1210_1830_A	1210_1830_B	ik	PRON
was	1210_1830_A	1210_1830_B	zijn	AUX
eigenlijk	1210_1830_A	1210_1830_B	eigenlijk	ADJ
al	1210_1830_A	1210_1830_B	al	ADV
aan	1210_1830_A	1210_1830_B	aan	ADP
twijfelen	1210_1830_A	1210_1830_B	twijfelen	VERB
om	1210_1830_A	1210_1830_B	om	ADP
te	1210_1830_A	1210_1830_B	te	ADP
gaan	1210_1830_A	1210_1830_B	gaan	VERB
want	1210_1830_A	1210_1830_B	want	CCONJ
ik	1210_1830_A	1210_1830_B	ik	PRON
vond	1210_1830_A	1210_1830_B	vinden	VERB
dat	1210_1830_A	1210_1830_B	dat	SCONJ
echt	1210_1830_A	1210_1830_B	echt	ADJ
niet	1210_1830_A	1210_1830_B	niet	ADV
veilig	1210_1830_A	1210_1830_B	veilig	ADJ
is	1210_1830_B	1210_1830_A	zijn	AUX
inderdaad	1210_1830_B	1210_1830_A	inderdaad	ADV
want	1210_1830_A	1210_1830_B	want	CCONJ
als	1210_1830_A	1210_1830_B	als	SCONJ
ge	1210_1830_A	1210_1830_B	Ge	PRON
erover	1210_1830_A	1210_1830_B	erover	ADV
nadenkt	1210_1830_A	1210_1830_B	nadenken	VERB
dat	1210_1830_A	1210_1830_B	dat	SCONJ
zijn	1210_1830_A	1210_1830_B	zijn	AUX
zo	1210_1830_A	1210_1830_B	zo	ADV
twintig	1210_1830_A	1210_1830_B	twintig	NUM
mensen	1210_1830_A	1210_1830_B	mens	NOUN
die	1210_1830_A	1210_1830_B	die	PRON
ik	1210_1830_A	1210_1830_B	ik	PRON
nog	1210_1830_A	1210_1830_B	nog	ADV
nooit	1210_1830_A	1210_1830_B	nooit	ADV
heb	1210_1830_A	1210_1830_B	hebben	VERB
gezien	1210_1830_A	1210_1830_B	zien	VERB
dan	1210_1830_A	1210_1830_B	dan	SCONJ
NA	1210_1830_B	1210_1830_A	NA	ADV
en	1210_1830_A	1210_1830_B	en	CCONJ
uw	1210_1830_A	1210_1830_B	u	PRON
vrienden	1210_1830_A	1210_1830_B	vriend	NOUN
van	1210_1830_A	1210_1830_B	van	ADP
de	1210_1830_A	1210_1830_B	de	DET
les	1210_1830_A	1210_1830_B	les	NOUN
moogt	1210_1830_A	1210_1830_B	mogen	VERB
ge	1210_1830_A	1210_1830_B	Ge	PRON
dan	1210_1830_A	1210_1830_B	dan	SCONJ
niet	1210_1830_A	1210_1830_B	niet	ADV
zien	1210_1830_A	1210_1830_B	zien	VERB
en	1210_1830_A	1210_1830_B	en	CCONJ
dan	1210_1830_A	1210_1830_B	dan	SCONJ
was	1210_1830_A	1210_1830_B	zijn	AUX
ik	1210_1830_A	1210_1830_B	ik	PRON
zo	1210_1830_A	1210_1830_B	zo	ADV
van	1210_1830_A	1210_1830_B	van	ADP
beetje	1210_1830_A	1210_1830_B	beetje	NOUN
hypocriet	1210_1830_A	1210_1830_B	hypocriet	ADJ
inderdaad	1210_1830_B	1210_1830_A	inderdaad	ADV
en	1210_1830_B	1210_1830_A	en	CCONJ
zeker	1210_1830_B	1210_1830_A	zeker	ADJ
zo	1210_1830_B	1210_1830_A	zo	ADV
als	1210_1830_B	1210_1830_A	als	SCONJ
zo	1210_1830_B	1210_1830_A	zo	ADV
mensen	1210_1830_B	1210_1830_A	mens	NOUN
zijn	1210_1830_B	1210_1830_A	zijn	AUX
die	1210_1830_B	1210_1830_A	die	PRON
je	1210_1830_B	1210_1830_A	je	PRON
totaal	1210_1830_B	1210_1830_A	totaal	ADJ
niet	1210_1830_B	1210_1830_A	niet	ADV
kent	1210_1830_B	1210_1830_A	kennen	VERB
awel	1210_1830_A	1210_1830_B	awel	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
voor	1210_1830_A	1210_1830_B	voor	ADP
mensen	1210_1830_A	1210_1830_B	mens	NOUN
die	1210_1830_A	1210_1830_B	die	PRON
dat	1210_1830_A	1210_1830_B	dat	SCONJ
echt	1210_1830_A	1210_1830_B	echt	ADJ
als	1210_1830_A	1210_1830_B	als	SCONJ
sport	1210_1830_A	1210_1830_B	sport	NOUN
doen	1210_1830_A	1210_1830_B	doen	VERB
en	1210_1830_A	1210_1830_B	en	CCONJ
die	1210_1830_A	1210_1830_B	die	PRON
zo	1210_1830_A	1210_1830_B	zo	ADV
matchen	1210_1830_A	1210_1830_B	match	NOUN
doen	1210_1830_A	1210_1830_B	doen	VERB
enzo	1210_1830_A	1210_1830_B	enzo	ADV
echt	1210_1830_A	1210_1830_B	echt	ADJ
een	1210_1830_A	1210_1830_B	een	DET
NA	1210_1830_B	1210_1830_A	NA	ADV
vast	1210_1830_A	1210_1830_B	vast	ADJ
team	1210_1830_A	1210_1830_B	team	NOUN
hebben	1210_1830_A	1210_1830_B	hebben	AUX
snap	1210_1830_A	1210_1830_B	snap	VERB
ik	1210_1830_A	1210_1830_B	ik	PRON
dat	1210_1830_A	1210_1830_B	dat	SCONJ
dat	1210_1830_A	1210_1830_B	dat	SCONJ
echt	1210_1830_A	1210_1830_B	echt	ADJ
moeilijk	1210_1830_A	1210_1830_B	moeilijk	ADJ
is	1210_1830_A	1210_1830_B	zijn	AUX
maar	1210_1830_A	1210_1830_B	maar	CCONJ
voor	1210_1830_A	1210_1830_B	voor	ADP
mij	1210_1830_A	1210_1830_B	mij	PRON
NA	1210_1830_B	1210_1830_A	NA	ADV
boeide	1210_1830_A	1210_1830_B	boeien	VERB
dat	1210_1830_A	1210_1830_B	dat	SCONJ
nu	1210_1830_A	1210_1830_B	nu	ADV
niet	1210_1830_A	1210_1830_B	niet	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
NA	1210_1830_B	1210_1830_A	NA	ADV
's	1210_1830_A	1210_1830_B	de	DET
wel	1210_1830_A	1210_1830_B	wel	ADV
jammer	1210_1830_A	1210_1830_B	jammer	ADJ
maar	1210_1830_A	1210_1830_B	maar	CCONJ
bij	1210_1830_B	1210_1830_A	bij	ADP
ons	1210_1830_B	1210_1830_A	ons	PRON
is	1210_1830_B	1210_1830_A	zijn	AUX
dus	1210_1830_B	1210_1830_A	dus	ADV
eigenlijk	1210_1830_B	1210_1830_A	eigenlijk	ADJ
vast	1210_1830_B	1210_1830_A	vast	ADJ
team	1210_1830_B	1210_1830_A	team	NOUN
maar	1210_1830_B	1210_1830_A	maar	CCONJ
het	1210_1830_B	1210_1830_A	het	DET
mag	1210_1830_B	1210_1830_A	mogen	AUX
dus	1210_1830_B	1210_1830_A	dus	ADV
nog	1210_1830_B	1210_1830_A	nog	ADV
altijd	1210_1830_B	1210_1830_A	altijd	ADV
niet	1210_1830_B	1210_1830_A	niet	ADV
dus	1210_1830_B	1210_1830_A	dus	ADV
je	1210_1830_A	1210_1830_B	je	PRON
doet	1210_1830_A	1210_1830_B	doen	VERB
dat	1210_1830_A	1210_1830_B	dat	SCONJ
nog	1210_1830_A	1210_1830_B	nog	ADV
altijd	1210_1830_A	1210_1830_B	altijd	ADV
maar	1210_1830_B	1210_1830_A	maar	CCONJ
we	1210_1830_B	1210_1830_A	we	PRON
mogen	1210_1830_B	1210_1830_A	mogen	AUX
niet	1210_1830_B	1210_1830_A	niet	ADV
meer	1210_1830_B	1210_1830_A	veel	PRON
trainen	1210_1830_B	1210_1830_A	trainen	VERB
NA	1210_1830_A	1210_1830_B	NA	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
ge	1210_1830_A	1210_1830_B	Ge	PRON
speelt	1210_1830_A	1210_1830_B	spelen	VERB
ge	1210_1830_A	1210_1830_B	Ge	PRON
dan	1210_1830_A	1210_1830_B	dan	SCONJ
zo	1210_1830_A	1210_1830_B	zo	ADV
op	1210_1830_A	1210_1830_B	op	ADP
hoog	1210_1830_A	1210_1830_B	hoog	ADJ
niveau	1210_1830_A	1210_1830_B	niveau	NOUN
of	1210_1830_A	1210_1830_B	of	CCONJ
NA	1210_1830_B	1210_1830_A	NA	ADV
vierde	1210_1830_B	1210_1830_A	vier	ADJ
en	1210_1830_B	1210_1830_A	en	CCONJ
derde	1210_1830_B	1210_1830_A	drie	ADJ
provinciale	1210_1830_B	1210_1830_A	provinciaal	ADJ
dus	1210_1830_B	1210_1830_A	dus	ADV
echt	1210_1830_B	1210_1830_A	echt	ADJ
heel	1210_1830_B	1210_1830_A	heel	ADJ
bijna	1210_1830_B	1210_1830_A	bijna	ADV
het	1210_1830_B	1210_1830_A	het	DET
laagste	1210_1830_B	1210_1830_A	laag	ADJ
dat	1210_1830_B	1210_1830_A	dat	SCONJ
"d""""""""er"	1210_1830_B	1210_1830_A	"d""""""""er"	SYM
is	1210_1830_B	1210_1830_A	zijn	AUX
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
vierde	1210_1830_B	1210_1830_A	vier	ADJ
is	1210_1830_B	1210_1830_A	zijn	AUX
laagste	1210_1830_B	1210_1830_A	laag	ADJ
dat	1210_1830_B	1210_1830_A	dat	SCONJ
d'er	1210_1830_B	1210_1830_A	d'er	ADV
is	1210_1830_B	1210_1830_A	zijn	AUX
dus	1210_1830_B	1210_1830_A	dus	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
echt	1210_1830_B	1210_1830_A	echt	ADJ
heel	1210_1830_B	1210_1830_A	heel	ADJ
recreatief	1210_1830_B	1210_1830_A	recreatief	ADJ
maar	1210_1830_A	1210_1830_B	maar	CCONJ
wel	1210_1830_A	1210_1830_B	wel	ADV
graaf	1210_1830_A	1210_1830_B	graaf	NOUN
wel	1210_1830_B	1210_1830_A	wel	ADV
tof	1210_1830_B	1210_1830_A	tof	ADJ
soms	1210_1830_A	1210_1830_B	soms	ADV
basket	1210_1830_A	1210_1830_B	basket	NOUN
ik	1210_1830_A	1210_1830_B	ik	PRON
ook	1210_1830_A	1210_1830_B	ook	ADV
met	1210_1830_A	1210_1830_B	met	ADP
iemand	1210_1830_A	1210_1830_B	iemand	PRON
die	1210_1830_A	1210_1830_B	die	PRON
dat	1210_1830_A	1210_1830_B	dat	SCONJ
doet	1210_1830_A	1210_1830_B	doen	VERB
echt	1210_1830_B	1210_1830_A	echt	ADJ
ik	1210_1830_A	1210_1830_B	ik	PRON
vind	1210_1830_A	1210_1830_B	vinden	VERB
dat	1210_1830_A	1210_1830_B	dat	SCONJ
wel	1210_1830_A	1210_1830_B	wel	ADV
leuk	1210_1830_A	1210_1830_B	leuk	ADJ
maar	1210_1830_A	1210_1830_B	maar	CCONJ
zo	1210_1830_A	1210_1830_B	zo	ADV
gewoon	1210_1830_A	1210_1830_B	gewoon	ADJ
wat	1210_1830_A	1210_1830_B	wat	PRON
in	1210_1830_A	1210_1830_B	in	ADP
park	1210_1830_A	1210_1830_B	park	NOUN
voil√†	1210_1830_B	1210_1830_A	voil√	NOUN
maar	1210_1830_A	1210_1830_B	maar	CCONJ
maar	1210_1830_B	1210_1830_A	maar	CCONJ
eigenlijk	1210_1830_B	1210_1830_A	eigenlijk	ADJ
ook	1210_1830_B	1210_1830_A	ook	ADV
een	1210_1830_B	1210_1830_A	een	DET
beetje	1210_1830_B	1210_1830_A	beetje	NOUN
het	1210_1830_B	1210_1830_A	het	DET
principe	1210_1830_B	1210_1830_A	principe	NOUN
bij	1210_1830_B	1210_1830_A	bij	ADP
ons	1210_1830_B	1210_1830_A	ons	PRON
gewoon	1210_1830_B	1210_1830_A	gewoon	ADJ
zo	1210_1830_B	1210_1830_A	zo	ADV
voor	1210_1830_B	1210_1830_A	voor	ADP
plezier	1210_1830_B	1210_1830_A	plezier	NOUN
NA	1210_1830_A	1210_1830_B	NA	ADV
dus	1210_1830_B	1210_1830_A	dus	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
ge	1210_1830_A	1210_1830_B	Ge	PRON
hebt	1210_1830_A	1210_1830_B	hebben	VERB
wel	1210_1830_A	1210_1830_B	wel	ADV
twee	1210_1830_A	1210_1830_B	twee	NUM
keer	1210_1830_A	1210_1830_B	keer	NOUN
training	1210_1830_A	1210_1830_B	training	NOUN
of	1210_1830_A	1210_1830_B	of	CCONJ
normaal	1210_1830_B	1210_1830_A	normaal	ADJ
gezien	1210_1830_B	1210_1830_A	zien	VERB
is	1210_1830_B	1210_1830_A	zijn	AUX
twee	1210_1830_B	1210_1830_A	twee	NUM
ik	1210_1830_B	1210_1830_A	ik	PRON
kan	1210_1830_B	1210_1830_A	kunnen	AUX
maar	1210_1830_B	1210_1830_A	maar	CCONJ
een	1210_1830_B	1210_1830_A	een	DET
keer	1210_1830_B	1210_1830_A	keer	NOUN
gaan	1210_1830_B	1210_1830_A	gaan	VERB
maar	1210_1830_B	1210_1830_A	maar	CCONJ
eigenlijk	1210_1830_B	1210_1830_A	eigenlijk	ADJ
is	1210_1830_B	1210_1830_A	zijn	AUX
twee	1210_1830_B	1210_1830_A	twee	NUM
keer	1210_1830_B	1210_1830_A	keer	NOUN
in	1210_1830_B	1210_1830_A	in	ADP
de	1210_1830_B	1210_1830_A	de	DET
week	1210_1830_B	1210_1830_A	week	NOUN
en	1210_1830_B	1210_1830_A	en	CCONJ
dan	1210_1830_B	1210_1830_A	dan	SCONJ
wedstrijd	1210_1830_B	1210_1830_A	wedstrijd	NOUN
in	1210_1830_B	1210_1830_A	in	ADP
weekend	1210_1830_B	1210_1830_A	weekend	NOUN
NA	1210_1830_A	1210_1830_B	NA	ADV
maar	1210_1830_A	1210_1830_B	maar	CCONJ
in	1210_1830_A	1210_1830_B	in	ADP
uw	1210_1830_A	1210_1830_B	u	PRON
dorp	1210_1830_A	1210_1830_B	dorp	NOUN
in	1210_1830_A	1210_1830_B	in	ADP
West-Vlaanderen	1210_1830_A	1210_1830_B	West-Vlaanderen	PROPN
of	1210_1830_A	1210_1830_B	of	CCONJ
niet	1210_1830_A	1210_1830_B	niet	ADV
in	1210_1830_B	1210_1830_A	in	ADP
West-Vlaanderen	1210_1830_B	1210_1830_A	West-Vlaanderen	PROPN
in	1210_1830_B	1210_1830_A	in	ADP
Brugge	1210_1830_B	1210_1830_A	Brugge	PROPN
NA	1210_1830_A	1210_1830_B	NA	ADV
in	1210_1830_A	1210_1830_B	in	ADP
Brugge	1210_1830_A	1210_1830_B	Brugge	PROPN
heel	1210_1830_A	1210_1830_B	heel	ADJ
leuk	1210_1830_A	1210_1830_B	leuk	ADJ
NA	1210_1830_B	1210_1830_A	NA	ADV
NA	1210_1830_A	1210_1830_B	NA	ADV
sorry	1210_1830_A	1210_1830_B	sorry	INTJ
is	1210_1830_B	1210_1830_A	zijn	AUX
als	1210_1830_B	1210_1830_A	als	SCONJ
je	1210_1830_B	1210_1830_A	je	PRON
iets	1210_1830_B	1210_1830_A	iets	PRON
moet	1210_1830_B	1210_1830_A	moeten	AUX
kennen	1210_1830_B	1210_1830_A	kennen	VERB
van	1210_1830_B	1210_1830_A	van	ADP
West-Vlaanderen	1210_1830_B	1210_1830_A	West-Vlaanderen	PROPN
dan	1210_1830_B	1210_1830_A	dan	SCONJ
is	1210_1830_B	1210_1830_A	zijn	AUX
misschien	1210_1830_B	1210_1830_A	misschien	ADV
toch	1210_1830_B	1210_1830_A	toch	ADV
Brugge	1210_1830_B	1210_1830_A	Brugge	PROPN
NA	1210_1830_A	1210_1830_B	NA	ADV
dat	1210_1830_A	1210_1830_B	dat	SCONJ
ken	1210_1830_A	1210_1830_B	kennen	VERB
ik	1210_1830_A	1210_1830_B	ik	PRON
NA	1210_1830_B	1210_1830_A	NA	ADV
van	1210_1830_B	1210_1830_A	van	ADP
waar	1210_1830_B	1210_1830_A	waar	ADV
ben	1210_1830_B	1210_1830_A	zijn	AUX
jij	1210_1830_B	1210_1830_A	jij	PRON
Antwerpen	1210_1830_A	1210_1830_B	Antwerpen	PROPN
Antwerpen	1210_1830_B	1210_1830_A	Antwerpen	PROPN
zo	1210_1830_A	1210_1830_B	zo	ADV
Deurne-Noord	1210_1830_A	1210_1830_B	deurne-Noord	PROPN
Deurne-Noord	1210_1830_B	1210_1830_A	deurne-Noord	PROPN
NA	1210_1830_A	1210_1830_B	NA	ADV
NA	1210_1830_B	1210_1830_A	NA	ADV
dus	1210_1830_B	1210_1830_A	dus	ADV
vol	1210_1830_B	1210_1830_A	vol	ADJ
Antwerp	1210_1830_B	1210_1830_A	Antwerp	PROPN
dan	1210_1830_B	1210_1830_A	dan	SCONJ
of	1210_1830_B	1210_1830_A	of	CCONJ
volg	1210_1830_B	1210_1830_A	volgen	VERB
je	1210_1830_B	1210_1830_A	je	PRON
de	1210_1830_B	1210_1830_A	de	DET
voetbal	1210_1830_B	1210_1830_A	voetbal	NOUN
niet	1210_1830_B	1210_1830_A	niet	ADV
